"Item Type","Product ID","Product Type","Product SKU","Bin Picking Number","GPS Global Trade Item Number","GPS Manufacturer Part Number","GPS Custom Item","GPS Gender","GPS Age Group","GPS Color","GPS Size","GPS Material","GPS Pattern","GPS Item Group ID","GPS Category","GPS Enabled","Name","Product URL","Redirect Old URL?","Brand","Option Set","Option Set Align","Brand + Name","Description","Price","Cost Price","Retail Price","Sale Price","Calculated Price","Fixed Shipping Price","Free Shipping","Warranty","Weight","Width","Height","Depth","Allow Purchases","Product Visible","Product Not Visible","Product Availability","Product Inventoried","Track Inventory","Stock Level","Low Stock Level","Date Added","Date Modified","Category String","Category Details","Product Files","Product Images","Event Date Required","Event Date Name","Event Date Is Limited","Event Date Start Date","Event Date End Date","Search Keywords","Page Title","Meta Keywords","Meta Description","MYOB Asset Acct","MYOB Income Acct","MYOB Expense Acct","Product Condition","Sort Order","Product Tax Class","Avalara Product Tax Code","Product UPC/EAN","Product Custom Fields","Stop Processing Rules"
"Product",85,"P","LC-G900-SVC",,,,,,,,,,,,,0,"Original Samsung Galaxy S5 S-View Flip Cover","/original-samsung-galaxy-s5-s-view-flip-cover/",,"SAMSUNG","Colours - Galaxy S5 S-View Flip ","Right","SAMSUNG  Original Samsung Galaxy S5 S-View Flip Cover","<p><span>The S-View window is interactive, allowing you to answer or reject incoming calls and end current calls without having to open the flip.</span><br /><span>It powers up your display when opened, and puts it to sleep when it closed-automatically.</span></p> <ul> <li>View-through access to alert, status and vital information</li> <li><span style=""color: red;"">Original</span>&nbsp;Samsung Galaxy S5 S-View Flip Cover&nbsp;</li> </ul> <p><span><br /><span style=""color: red;""><strong>Free Shipping!</strong></span></span></p>",59.95,0,0,0,59.95,0,0,,30,0,0,0,1,0,1,,1,"by product",100,10,08/19/14,09/22/15,"PHONE CASES/Samsung/Galaxy S5","Category ID: 238, Category Name: Galaxy S5, Category Path: PHONE CASES/Samsung/Galaxy S5",,"Product Image ID: 367, Product Image File: galaxy_s5_s_view_flip_cover_white_2__91719.jpg, Product Image Path: t/744/galaxy_s5_s_view_flip_cover_white_2__91719.jpg, Product Image URL: http://www.happytel.com/product_images/t/744/galaxy_s5_s_view_flip_cover_white_2__91719.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 4|Product Image ID: 368, Product Image File: galaxy_s5_s_view_flip_cover_black_1__43210.jpg, Product Image Path: p/435/galaxy_s5_s_view_flip_cover_black_1__43210.jpg, Product Image URL: http://www.happytel.com/product_images/p/435/galaxy_s5_s_view_flip_cover_black_1__43210.jpg, Product Image Description: Original Samsung Galaxy S5 S-View Flip Cover Black, Product Image Is Thumbnail: 0, Product Image Index: 0|Product Image ID: 369, Product Image File: galaxy_s5_s_view_flip_cover_white_3__06225.jpg, Product Image Path: c/013/galaxy_s5_s_view_flip_cover_white_3__06225.jpg, Product Image URL: http://www.happytel.com/product_images/c/013/galaxy_s5_s_view_flip_cover_white_3__06225.jpg, Product Image Description: Original Samsung Galaxy S5 S-View Flip Cover White, Product Image Is Thumbnail: 0, Product Image Index: 5|Product Image ID: 370, Product Image File: galaxy_s5_s_view_flip_cover_black_2__22362.jpg, Product Image Path: w/195/galaxy_s5_s_view_flip_cover_black_2__22362.jpg, Product Image URL: http://www.happytel.com/product_images/w/195/galaxy_s5_s_view_flip_cover_black_2__22362.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 1|Product Image ID: 371, Product Image File: galaxy_s5_s_view_flip_cover_white_1__72800.jpg, Product Image Path: o/138/galaxy_s5_s_view_flip_cover_white_1__72800.jpg, Product Image URL: http://www.happytel.com/product_images/o/138/galaxy_s5_s_view_flip_cover_white_1__72800.jpg, Product Image Description: Original Samsung Galaxy S5 S-View Flip Cover White, Product Image Is Thumbnail: 0, Product Image Index: 3|Product Image ID: 372, Product Image File: galaxy_s5_s_view_flip_cover_black_3__96891.jpg, Product Image Path: n/729/galaxy_s5_s_view_flip_cover_black_3__96891.jpg, Product Image URL: http://www.happytel.com/product_images/n/729/galaxy_s5_s_view_flip_cover_black_3__96891.jpg, Product Image Description: Original Samsung Galaxy S5 S-View Flip Cover Black, Product Image Is Thumbnail: 0, Product Image Index: 2|Product Image ID: 374, Product Image File: galaxy_s5_s_view_flip_cover_green_2__63798.jpg, Product Image Path: a/555/galaxy_s5_s_view_flip_cover_green_2__63798.jpg, Product Image URL: http://www.happytel.com/product_images/a/555/galaxy_s5_s_view_flip_cover_green_2__63798.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 7|Product Image ID: 375, Product Image File: galaxy_s5_s_view_flip_cover_rose_gold_3__63486.jpg, Product Image Path: f/965/galaxy_s5_s_view_flip_cover_rose_gold_3__63486.jpg, Product Image URL: http://www.happytel.com/product_images/f/965/galaxy_s5_s_view_flip_cover_rose_gold_3__63486.jpg, Product Image Description: Original Samsung Galaxy S5 S-View Flip Cover Rose Gold, Product Image Is Thumbnail: 0, Product Image Index: 11|Product Image ID: 376, Product Image File: galaxy_s5_s_view_flip_cover_rose_gold_2__65672.jpg, Product Image Path: w/815/galaxy_s5_s_view_flip_cover_rose_gold_2__65672.jpg, Product Image URL: http://www.happytel.com/product_images/w/815/galaxy_s5_s_view_flip_cover_rose_gold_2__65672.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 10|Product Image ID: 377, Product Image File: galaxy_s5_s_view_flip_cover_rose_gold_1__51587.jpg, Product Image Path: w/037/galaxy_s5_s_view_flip_cover_rose_gold_1__51587.jpg, Product Image URL: http://www.happytel.com/product_images/w/037/galaxy_s5_s_view_flip_cover_rose_gold_1__51587.jpg, Product Image Description: Original Samsung Galaxy S5 S-View Flip Cover Rose Gold, Product Image Is Thumbnail: 0, Product Image Index: 9|Product Image ID: 378, Product Image File: galaxy_s5_s_view_flip_cover_green_3__28154.jpg, Product Image Path: t/150/galaxy_s5_s_view_flip_cover_green_3__28154.jpg, Product Image URL: http://www.happytel.com/product_images/t/150/galaxy_s5_s_view_flip_cover_green_3__28154.jpg, Product Image Description: Original Samsung Galaxy S5 S-View Flip Cover Green, Product Image Is Thumbnail: 0, Product Image Index: 8|Product Image ID: 373, Product Image File: galaxy_s5_s_view_flip_cover_green_1__78562.jpg, Product Image Path: r/767/galaxy_s5_s_view_flip_cover_green_1__78562.jpg, Product Image URL: http://www.happytel.com/product_images/r/767/galaxy_s5_s_view_flip_cover_green_1__78562.jpg, Product Image Description: Original Samsung Galaxy S5 S-View Flip Cover Green, Product Image Is Thumbnail: 1, Product Image Index: 6",0,"Delivery Date",0,0,0,,,,,,,,"New",0,"Default Tax Class",,,,0
"  SKU",1375,,"LC-G900-SVC-WH",,,,,,,,,,,,,,"[CS]Colour LC-G900-WF=White:#ffffff",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1376,,"LC-G900-SVC-BK",,,,,,,,,,,,,,"[CS]Colour LC-G900-WF=Black:#000000",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1377,,"LC-G900-SVC-RG",,,,,,,,,,,,,,"[CS]Colour LC-G900-WF=Rose Gold:#994505",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1378,,"LC-G900-SVC-GN",,,,,,,,,,,,,,"[CS]Colour LC-G900-WF=Green:#1f7180",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Product",86,"P","LC-iPADMN-KEY",,,,,,,,,,,,,0,"iPad Mini Bluetooth Keyboard","/ipad-mini-bluetooth-keyboard/",,,"Colours - iPad Mini Bluetooth Keyboard","Right"," iPad Mini Bluetooth Keyboard","<p><span>- sleek leather case for enhanced protection.</span><br /><span>- built-in wireless bluetooth 3.0 silicone keyboard.</span><br /><span>- durable kickstand for optimal typing angle.</span><br /><span>- built-in lithium ion battery.</span><br /><span>- light weight, quiet keystrokes, dust proof and spill proof.</span><br /><span>- open design allows complete access to all connections and ports.</span><br /><span>- energy saving Keyboard sleep mode.</span></p>",49,0,75,0,49,0,0,,10,0,0,0,1,0,1,,1,"by option",400,40,08/20/14,12/03/15,"TABLET CASES/Apple/iPad Mini;Sale/Apple/iPad Mini Cases","Category ID: 72, Category Name: iPad Mini, Category Path: TABLET CASES/Apple/iPad Mini|Category ID: 96, Category Name: iPad Mini Cases, Category Path: Sale/Apple/iPad Mini Cases",,"Product Image ID: 379, Product Image File: ipad_mini_bluetooth_keybord_hot_pink_1__63828.jpg, Product Image Path: c/260/ipad_mini_bluetooth_keybord_hot_pink_1__63828.jpg, Product Image URL: http://www.happytel.com/product_images/c/260/ipad_mini_bluetooth_keybord_hot_pink_1__63828.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 1|Product Image ID: 380, Product Image File: ipad_mini_bluetooth_keybord_hot_pink_3__18290.jpg, Product Image Path: x/754/ipad_mini_bluetooth_keybord_hot_pink_3__18290.jpg, Product Image URL: http://www.happytel.com/product_images/x/754/ipad_mini_bluetooth_keybord_hot_pink_3__18290.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 3|Product Image ID: 381, Product Image File: ipad_mini_bluetooth_keybord_hot_pink_2__91806.jpg, Product Image Path: a/230/ipad_mini_bluetooth_keybord_hot_pink_2__91806.jpg, Product Image URL: http://www.happytel.com/product_images/a/230/ipad_mini_bluetooth_keybord_hot_pink_2__91806.jpg, Product Image Description: iPad Mini Bluetooth Keyboard Hot Pink, Product Image Is Thumbnail: 0, Product Image Index: 2|Product Image ID: 382, Product Image File: ipad_mini_bluetooth_keybord_purple_1__34862.jpg, Product Image Path: u/810/ipad_mini_bluetooth_keybord_purple_1__34862.jpg, Product Image URL: http://www.happytel.com/product_images/u/810/ipad_mini_bluetooth_keybord_purple_1__34862.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 5|Product Image ID: 383, Product Image File: ipad_mini_bluetooth_keybord_purple_2__35333.jpg, Product Image Path: i/591/ipad_mini_bluetooth_keybord_purple_2__35333.jpg, Product Image URL: http://www.happytel.com/product_images/i/591/ipad_mini_bluetooth_keybord_purple_2__35333.jpg, Product Image Description: iPad Mini Bluetooth Keyboard Purple, Product Image Is Thumbnail: 0, Product Image Index: 6|Product Image ID: 384, Product Image File: ipad_mini_bluetooth_keybord_purple_3__56057.jpg, Product Image Path: e/188/ipad_mini_bluetooth_keybord_purple_3__56057.jpg, Product Image URL: http://www.happytel.com/product_images/e/188/ipad_mini_bluetooth_keybord_purple_3__56057.jpg, Product Image Description: iPad Mini Bluetooth Keyboard Purple, Product Image Is Thumbnail: 0, Product Image Index: 7|Product Image ID: 385, Product Image File: ipad_mini_bluetooth_keybord_black_2__20067.jpg, Product Image Path: p/628/ipad_mini_bluetooth_keybord_black_2__20067.jpg, Product Image URL: http://www.happytel.com/product_images/p/628/ipad_mini_bluetooth_keybord_black_2__20067.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 10|Product Image ID: 386, Product Image File: ipad_mini_bluetooth_keybord_purple_4__21023.jpg, Product Image Path: t/014/ipad_mini_bluetooth_keybord_purple_4__21023.jpg, Product Image URL: http://www.happytel.com/product_images/t/014/ipad_mini_bluetooth_keybord_purple_4__21023.jpg, Product Image Description: iPad Mini Bluetooth Keyboard Purple, Product Image Is Thumbnail: 0, Product Image Index: 4|Product Image ID: 388, Product Image File: ipad_mini_bluetooth_keybord_hot_pink_4__15605.jpg, Product Image Path: h/486/ipad_mini_bluetooth_keybord_hot_pink_4__15605.jpg, Product Image URL: http://www.happytel.com/product_images/h/486/ipad_mini_bluetooth_keybord_hot_pink_4__15605.jpg, Product Image Description: iPad Mini Bluetooth Keyboard Hot Pink, Product Image Is Thumbnail: 0, Product Image Index: 0|Product Image ID: 389, Product Image File: ipad_mini_bluetooth_keybord_blue_1__78708.jpg, Product Image Path: f/154/ipad_mini_bluetooth_keybord_blue_1__78708.jpg, Product Image URL: http://www.happytel.com/product_images/f/154/ipad_mini_bluetooth_keybord_blue_1__78708.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 13|Product Image ID: 391, Product Image File: ipad_mini_bluetooth_keybord_blue_2__14685.jpg, Product Image Path: q/475/ipad_mini_bluetooth_keybord_blue_2__14685.jpg, Product Image URL: http://www.happytel.com/product_images/q/475/ipad_mini_bluetooth_keybord_blue_2__14685.jpg, Product Image Description: iPad Mini Bluetooth Keyboard Blue, Product Image Is Thumbnail: 0, Product Image Index: 14|Product Image ID: 392, Product Image File: ipad_mini_bluetooth_keybord_black_3__11552.jpg, Product Image Path: w/314/ipad_mini_bluetooth_keybord_black_3__11552.jpg, Product Image URL: http://www.happytel.com/product_images/w/314/ipad_mini_bluetooth_keybord_black_3__11552.jpg, Product Image Description: iPad Mini Bluetooth Keyboard Black, Product Image Is Thumbnail: 0, Product Image Index: 11|Product Image ID: 393, Product Image File: ipad_mini_bluetooth_keybord_blue_4__12727.jpg, Product Image Path: v/108/ipad_mini_bluetooth_keybord_blue_4__12727.jpg, Product Image URL: http://www.happytel.com/product_images/v/108/ipad_mini_bluetooth_keybord_blue_4__12727.jpg, Product Image Description: iPad Mini Bluetooth Keyboard Blue, Product Image Is Thumbnail: 0, Product Image Index: 12|Product Image ID: 394, Product Image File: ipad_mini_bluetooth_keybord_blue_3__60088.jpg, Product Image Path: u/871/ipad_mini_bluetooth_keybord_blue_3__60088.jpg, Product Image URL: http://www.happytel.com/product_images/u/871/ipad_mini_bluetooth_keybord_blue_3__60088.jpg, Product Image Description: iPad Mini Bluetooth Keyboard Blue, Product Image Is Thumbnail: 0, Product Image Index: 15|Product Image ID: 395, Product Image File: ipad_mini_bluetooth_keybord_black_1__77508.jpg, Product Image Path: h/841/ipad_mini_bluetooth_keybord_black_1__77508.jpg, Product Image URL: http://www.happytel.com/product_images/h/841/ipad_mini_bluetooth_keybord_black_1__77508.jpg, Product Image Description: iPad Mini Bluetooth Keyboard Black, Product Image Is Thumbnail: 0, Product Image Index: 9|Product Image ID: 390, Product Image File: ipad_mini_bluetooth_keybord_black_4__91331.jpg, Product Image Path: o/886/ipad_mini_bluetooth_keybord_black_4__91331.jpg, Product Image URL: http://www.happytel.com/product_images/o/886/ipad_mini_bluetooth_keybord_black_4__91331.jpg, Product Image Description: iPad Mini Bluetooth Keyboard Black, Product Image Is Thumbnail: 1, Product Image Index: 8",0,"Delivery Date",0,0,0,,,,,,,,"New",10,"Default Tax Class",,,,0
"  SKU",1379,,"LC-iPADMN-KEY-BK",,,,,,,,,,,,,,"[CS]Colours=Black:#000000",,,,,,,,,0,,,,,,,,,,,,,,,,,100,10,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1380,,"LC-iPADMN-KEY-PUR",,,,,,,,,,,,,,"[CS]Colours=Purple:#6b036b",,,,,,,,,0,,,,,,,,,,,,,,,,,100,10,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1381,,"LC-iPADMN-KEY-BL",,,,,,,,,,,,,,"[CS]Colours=Blue:#0731d9",,,,,,,,,0,,,,,,,,,,,,,,,,,100,10,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1382,,"LC-iPADMN-KEY-HPK",,,,,,,,,,,,,,"[CS]Colours=Hot Pink:#e0106d",,,,,,,,,0,,,,,,,,,,,,,,,,,100,10,,,,,,,,,,,,,,,,,,,,,,,,,
"Product",87,"P","LC-G900-WF",,,,,,,,,,,,,0,"Galaxy S5 - Samsung Flip","/galaxy-s5-samsung-flip/",,"SAMSUNG","Colours - Galaxy S5 Case - Wallet Flip Case","Right","SAMSUNG  Galaxy S5 - Samsung Flip","<p><span>Dressed up with an auto Wake-up front cover, which makes possible automatic turning on and off by flipping of cover. The wallet has card slot for ID or credit card. Has an embedded security chip built in to prevent counterfeit product.</span></p>",49.95,0,0,0,49.95,0,0,,10,0,0,0,1,0,1,,1,"by option",400,40,08/20/14,10/01/15,"PHONE CASES;PHONE CASES/Samsung;PHONE CASES/Samsung/Galaxy S5","Category ID: 219, Category Name: PHONE CASES, Category Path: PHONE CASES|Category ID: 221, Category Name: Samsung, Category Path: PHONE CASES/Samsung|Category ID: 238, Category Name: Galaxy S5, Category Path: PHONE CASES/Samsung/Galaxy S5",,"Product Image ID: 397, Product Image File: galaxy_s5_wallet_flip_case_green_2__66318.jpg, Product Image Path: b/419/galaxy_s5_wallet_flip_case_green_2__66318.jpg, Product Image URL: http://www.happytel.com/product_images/b/419/galaxy_s5_wallet_flip_case_green_2__66318.jpg, Product Image Description: Galaxy S5 Case - Wallet Flip Case Green, Product Image Is Thumbnail: 0, Product Image Index: 4|Product Image ID: 398, Product Image File: galaxy_s5_wallet_flip_case_rose_gold_2__21275.jpg, Product Image Path: x/633/galaxy_s5_wallet_flip_case_rose_gold_2__21275.jpg, Product Image URL: http://www.happytel.com/product_images/x/633/galaxy_s5_wallet_flip_case_rose_gold_2__21275.jpg, Product Image Description: Galaxy S5 Case - Wallet Flip Case Rose Gold, Product Image Is Thumbnail: 0, Product Image Index: 1|Product Image ID: 399, Product Image File: galaxy_s5_wallet_flip_case_white_1__21197.jpg, Product Image Path: o/679/galaxy_s5_wallet_flip_case_white_1__21197.jpg, Product Image URL: http://www.happytel.com/product_images/o/679/galaxy_s5_wallet_flip_case_white_1__21197.jpg, Product Image Description: Galaxy S5 Case - Wallet Flip Case White, Product Image Is Thumbnail: 0, Product Image Index: 9|Product Image ID: 400, Product Image File: galaxy_s5_wallet_flip_case_green_3__25344.jpg, Product Image Path: y/722/galaxy_s5_wallet_flip_case_green_3__25344.jpg, Product Image URL: http://www.happytel.com/product_images/y/722/galaxy_s5_wallet_flip_case_green_3__25344.jpg, Product Image Description: Galaxy S5 Case - Wallet Flip Case Green, Product Image Is Thumbnail: 0, Product Image Index: 5|Product Image ID: 401, Product Image File: galaxy_s5_wallet_flip_case_rose_gold_3__00501.jpg, Product Image Path: o/467/galaxy_s5_wallet_flip_case_rose_gold_3__00501.jpg, Product Image URL: http://www.happytel.com/product_images/o/467/galaxy_s5_wallet_flip_case_rose_gold_3__00501.jpg, Product Image Description: Galaxy S5 Case - Wallet Flip Case Rose Gold, Product Image Is Thumbnail: 0, Product Image Index: 2|Product Image ID: 402, Product Image File: galaxy_s5_wallet_flip_case_white_2__65459.jpg, Product Image Path: k/245/galaxy_s5_wallet_flip_case_white_2__65459.jpg, Product Image URL: http://www.happytel.com/product_images/k/245/galaxy_s5_wallet_flip_case_white_2__65459.jpg, Product Image Description: Galaxy S5 Case - Wallet Flip Case White, Product Image Is Thumbnail: 0, Product Image Index: 10|Product Image ID: 403, Product Image File: galaxy_s5_wallet_flip_case_black_2__74666.jpg, Product Image Path: a/673/galaxy_s5_wallet_flip_case_black_2__74666.jpg, Product Image URL: http://www.happytel.com/product_images/a/673/galaxy_s5_wallet_flip_case_black_2__74666.jpg, Product Image Description: Galaxy S5 Case - S VIEW Flip Cover Black, Product Image Is Thumbnail: 0, Product Image Index: 7|Product Image ID: 404, Product Image File: galaxy_s5_wallet_flip_case_green_1__13575.jpg, Product Image Path: c/562/galaxy_s5_wallet_flip_case_green_1__13575.jpg, Product Image URL: http://www.happytel.com/product_images/c/562/galaxy_s5_wallet_flip_case_green_1__13575.jpg, Product Image Description: Galaxy S5 Case - Wallet Flip Case Green, Product Image Is Thumbnail: 0, Product Image Index: 3|Product Image ID: 405, Product Image File: galaxy_s5_wallet_flip_case_white_3__46988.jpg, Product Image Path: b/509/galaxy_s5_wallet_flip_case_white_3__46988.jpg, Product Image URL: http://www.happytel.com/product_images/b/509/galaxy_s5_wallet_flip_case_white_3__46988.jpg, Product Image Description: Galaxy S5 Case - Wallet Flip Case White, Product Image Is Thumbnail: 0, Product Image Index: 11|Product Image ID: 406, Product Image File: galaxy_s5_wallet_flip_case_black_1__66890.jpg, Product Image Path: x/744/galaxy_s5_wallet_flip_case_black_1__66890.jpg, Product Image URL: http://www.happytel.com/product_images/x/744/galaxy_s5_wallet_flip_case_black_1__66890.jpg, Product Image Description: Galaxy S5 Case - S VIEW Flip Cover Black, Product Image Is Thumbnail: 0, Product Image Index: 6|Product Image ID: 407, Product Image File: galaxy_s5_wallet_flip_case_black_3__00890.jpg, Product Image Path: q/858/galaxy_s5_wallet_flip_case_black_3__00890.jpg, Product Image URL: http://www.happytel.com/product_images/q/858/galaxy_s5_wallet_flip_case_black_3__00890.jpg, Product Image Description: Galaxy S5 Case - S VIEW Flip Cover Black, Product Image Is Thumbnail: 0, Product Image Index: 8|Product Image ID: 396, Product Image File: galaxy_s5_wallet_flip_case_rose_gold_1__30794.jpg, Product Image Path: z/880/galaxy_s5_wallet_flip_case_rose_gold_1__30794.jpg, Product Image URL: http://www.happytel.com/product_images/z/880/galaxy_s5_wallet_flip_case_rose_gold_1__30794.jpg, Product Image Description: Galaxy S5 Case - Wallet Flip Case Rose Gold, Product Image Is Thumbnail: 1, Product Image Index: 0",0,"Delivery Date",0,0,0,,,,,,,,"New",0,"Default Tax Class",,,"""Style=Flip Case"";Function=Multi-functional",0
"  SKU",1898,,"LC-G900-WF-RG",,,,,,,,,,,,,,"[RB]Colours=Rose Gold",,,,,,,,,0,,,,,,,,,,,,,,,,,100,10,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1899,,"LC-G900-WF-GN",,,,,,,,,,,,,,"[RB]Colours=Green",,,,,,,,,0,,,,,,,,,,,,,,,,,100,10,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1900,,"LC-G900-WF-BK",,,,,,,,,,,,,,"[RB]Colours=Black",,,,,,,,,0,,,,,,,,,,,,,,,,,100,10,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1901,,"LC-G900-WF-WH",,,,,,,,,,,,,,"[RB]Colours=White",,,,,,,,,0,,,,,,,,,,,,,,,,,100,10,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",4,,,,,,,,,,,,,,,,"[RB]Colours=Rose Gold",,,,,,,,,,,,,,,,,,,,1,"Y",,,,,,,,,,,,"Product Image ID: , Product Image File: , Product Image Path: 4_source_1408513771.jpg, Product Image URL: http://cdn3.bigcommerce.com/s-aq6l83/product_images/attribute_rule_images/4_source_1408513771.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: ",,,,,,,,,,,,,,,,,,,0
"  Rule",5,,,,,,,,,,,,,,,,"[RB]Colours=Green",,,,,,,,,,,,,,,,,,,,1,"Y",,,,,,,,,,,,"Product Image ID: , Product Image File: , Product Image Path: 5_source_1408513791.jpg, Product Image URL: http://cdn3.bigcommerce.com/s-aq6l83/product_images/attribute_rule_images/5_source_1408513791.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: ",,,,,,,,,,,,,,,,,,,0
"  Rule",6,,,,,,,,,,,,,,,,"[RB]Colours=Black",,,,,,,,,,,,,,,,,,,,1,"Y",,,,,,,,,,,,"Product Image ID: , Product Image File: , Product Image Path: 6_source_1408513805.jpg, Product Image URL: http://cdn3.bigcommerce.com/s-aq6l83/product_images/attribute_rule_images/6_source_1408513805.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: ",,,,,,,,,,,,,,,,,,,0
"  Rule",7,,,,,,,,,,,,,,,,"[RB]Colours=White",,,,,,,,,,,,,,,,,,,,1,"Y",,,,,,,,,,,,"Product Image ID: , Product Image File: , Product Image Path: 7_source_1408513818.jpg, Product Image URL: http://cdn3.bigcommerce.com/s-aq6l83/product_images/attribute_rule_images/7_source_1408513818.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: ",,,,,,,,,,,,,,,,,,,0
